"Order ID","Customer ID","Platform","Order Date & Time","Promised Delivery (Minutes)","Actual Delivery (Minutes)","Product Category","Order Value (INR)","Items Count","Customer Feedback","Service Rating","Delivery Delay","Refund Requested"
"ORD044564","CUST0005","Blinkit","2024-12-11 19:43:06","26","17","Dairy","413","4","Easy to order, loved it!","4","No","No"
"ORD044565","CUST0001","Swiggy Instamart","2024-12-11 19:43:18","24","50","Dairy","375","5","Items missing from order.","2","Yes","Yes"
"ORD044566","CUST0001","Swiggy Instamart","2024-12-11 19:43:48","34","23","Snacks","228","7","Order was okay, nothing special.","5","No","No"
"ORD044567","CUST0001","Swiggy Instamart","2024-12-11 19:44:26","30","19","Fruits & Vegetables","289","5","Delivery person was rude.","5","No","No"
"ORD044568","CUST0002","Swiggy Instamart","2024-12-11 19:45:35","42","37","Fruits & Vegetables","184","5","Fast delivery, great service!","4","No","No"
"ORD044569","CUST0001","Blinkit","2024-12-11 19:45:35","24","35","Dairy","926","8","Delayed and poor communication.","4","Yes","Yes"
"ORD044570","CUST0077","JioMart","2024-12-11 19:45:42","14","10","Grocery","559","5","Very satisfied with the service.","4","No","No"
"ORD044571","CUST0001","Blinkit","2024-12-11 19:46:51","31","25","Snacks","438","5","Excellent experience!","5","No","No"
"ORD044572","CUST5792","Swiggy Instamart","2024-12-11 19:46:53","32","28","Personal Care","685","3","Quick and reliable!","5","No","No"
"ORD044573","CUST0003","Swiggy Instamart","2024-12-11 19:47:32","18","30","Grocery","756","3","Good quality products.","3","Yes","No"
"ORD044574","CUST0001","JioMart","2024-12-11 19:47:53","25","16","Beverages","287","5","Excellent experience!","5","No","No"
"ORD044575","CUST0018","Blinkit","2024-12-11 19:48:20","25","23","Dairy","300","5","Delivery was a little slow but acceptable.","3","No","No"
"ORD044576","CUST0002","Swiggy Instamart","2024-12-11 19:49:17","37","35","Fruits & Vegetables","1005","2","Great value for money.","4","No","No"
"ORD044577","CUST0003","JioMart","2024-12-11 19:50:06","23","20","Grocery","980","3","Easy to order, loved it!","4","No","No"
"ORD044578","CUST0003","Swiggy Instamart","2024-12-11 19:50:42","25","20","Snacks","221","5","Fast delivery, great service!","3","No","No"
"ORD044579","CUST0001","Blinkit","2024-12-11 19:51:43","18","26","Grocery","212","6","Horrible experience, never ordering again.","2","Yes","Yes"
"ORD044580","CUST0024","JioMart","2024-12-11 19:51:46","26","21","Snacks","247","4","Will definitely order again!","5","No","No"
"ORD044581","CUST0001","Swiggy Instamart","2024-12-11 19:51:56","18","15","Grocery","758","2","Order was okay, nothing special.","5","No","No"
"ORD044582","CUST0014","Swiggy Instamart","2024-12-11 19:52:20","24","19","Snacks","581","7","Quick and reliable!","4","No","No"
"ORD044583","CUST0001","Blinkit","2024-12-11 19:52:34","30","26","Beverages","326","3","Great value for money.","4","No","No"
"ORD044584","CUST0001","Swiggy Instamart","2024-12-11 19:53:00","26","47","Grocery","490","9","Order was okay, nothing special.","3","Yes","No"
"ORD044585","CUST0001","JioMart","2024-12-11 19:53:31","37","35","Fruits & Vegetables","252","7","Decent experience overall.","3","No","No"
"ORD044586","CUST0001","JioMart","2024-12-11 19:54:10","24","17","Beverages","308","6","Order was okay, nothing special.","4","No","No"
"ORD044587","CUST0002","JioMart","2024-12-11 19:54:23","28","25","Beverages","406","4","Excellent experience!","4","No","No"
"ORD044588","CUST0003","JioMart","2024-12-11 19:55:34","26","21","Snacks","383","1","Quick and reliable!","1","No","Yes"
"ORD044589","CUST0001","Blinkit","2024-12-11 19:56:05","34","31","Snacks","542","1","Order was okay, nothing special.","5","No","No"
"ORD044590","CUST0001","Blinkit","2024-12-11 19:57:12","26","38","Dairy","432","2","Very late delivery, not happy.","3","Yes","No"
"ORD044591","CUST0001","Swiggy Instamart","2024-12-11 19:57:17","39","29","Fruits & Vegetables","267","5","Wrong item delivered.","3","No","No"
"ORD044592","CUST0009","Swiggy Instamart","2024-12-11 19:57:46","33","27","Personal Care","469","5","Good quality products.","4","No","No"
"ORD044593","CUST0001","Blinkit","2024-12-11 19:57:53","24","17","Dairy","601","4","Delayed and poor communication.","2","No","Yes"
"ORD044594","CUST0041","JioMart","2024-12-11 19:57:56","29","27","Beverages","397","2","Delivery was a little slow but acceptable.","5","No","No"
"ORD044595","CUST0015","Blinkit","2024-12-11 19:58:10","31","27","Personal Care","1123","4","Very satisfied with the service.","3","No","No"
"ORD044596","CUST0015","Blinkit","2024-12-11 19:58:35","23","21","Beverages","1177","4","Great value for money.","3","No","No"
"ORD044597","CUST0016","Swiggy Instamart","2024-12-11 19:58:57","22","18","Grocery","808","4","Order was okay, nothing special.","3","No","Yes"
"ORD044598","CUST0001","Swiggy Instamart","2024-12-11 19:58:57","39","36","Personal Care","390","2","Product quality was average.","3","No","No"
"ORD044599","CUST0009","JioMart","2024-12-11 19:59:02","26","16","Beverages","723","4","Delayed and poor communication.","3","No","No"
"ORD044600","CUST0003","Swiggy Instamart","2024-12-11 19:59:50","26","18","Grocery","1131","6","Product quality was average.","4","No","No"
"ORD044601","CUST0004","Blinkit","2024-12-11 20:00:05","25","34","Dairy","251","2","Very late delivery, not happy.","3","Yes","No"
"ORD044602","CUST0001","Swiggy Instamart","2024-12-11 20:00:28","34","22","Personal Care","500","2","Fast delivery, great service!","5","No","No"
"ORD044603","CUST0001","Blinkit","2024-12-11 20:01:03","20","16","Grocery","530","6","Product quality was average.","3","No","Yes"
"ORD044604","CUST0008","JioMart","2024-12-11 20:01:06","19","15","Grocery","1147","7","Decent experience overall.","3","No","No"
"ORD044605","CUST0001","JioMart","2024-12-11 20:01:33","28","25","Snacks","546","7","Delayed and poor communication.","1","No","Yes"
"ORD044606","CUST0003","Blinkit","2024-12-11 20:02:27","17","6","Grocery","399","5","Great value for money.","4","No","No"
"ORD044607","CUST0007","Blinkit","2024-12-11 20:02:35","25","16","Dairy","611","2","Quick and reliable!","4","No","No"
"ORD044608","CUST0006","Swiggy Instamart","2024-12-11 20:02:46","24","39","Grocery","1173","4","Product quality was average.","1","Yes","Yes"
"ORD044609","CUST0004","Blinkit","2024-12-11 20:03:12","30","26","Personal Care","467","1","Packaging could be better.","4","No","No"
"ORD044610","CUST0001","Blinkit","2024-12-11 20:03:35","39","25","Fruits & Vegetables","236","2","Product arrived damaged.","3","No","No"
"ORD044611","CUST0001","Swiggy Instamart","2024-12-11 20:03:59","31","20","Snacks","303","7","Very satisfied with the service.","5","No","No"
"ORD044612","CUST0007","Blinkit","2024-12-11 20:04:25","31","26","Fruits & Vegetables","411","2","Easy to order, loved it!","4","No","No"
"ORD044613","CUST0035","Blinkit","2024-12-11 20:04:37","26","20","Beverages","435","6","Fast delivery, great service!","5","No","No"
"ORD044614","CUST0001","JioMart","2024-12-11 20:06:14","38","36","Personal Care","590","4","Easy to order, loved it!","1","No","No"
"ORD044615","CUST0025","Swiggy Instamart","2024-12-11 20:06:25","31","29","Snacks","408","3","Cold items arrived melted.","2","No","Yes"
"ORD044616","CUST0003","JioMart","2024-12-11 20:06:41","34","29","Personal Care","553","4","Horrible experience, never ordering again.","3","No","No"
"ORD044617","CUST0001","Blinkit","2024-12-11 20:07:09","29","37","Personal Care","702","2","Smooth ordering and quick delivery.","4","Yes","No"
"ORD044618","CUST0002","Blinkit","2024-12-11 20:08:20","23","17","Beverages","795","5","Fast delivery, great service!","4","No","No"
"ORD044619","CUST0001","Blinkit","2024-12-11 20:08:36","23","21","Beverages","399","3","Good quality products.","4","No","No"
"ORD044620","CUST0001","JioMart","2024-12-11 20:08:36","26","20","Dairy","241","1","Smooth ordering and quick delivery.","4","No","No"
"ORD044621","CUST0001","JioMart","2024-12-11 20:08:39","39","47","Fruits & Vegetables","578","2","Product quality was average.","3","Yes","No"
"ORD044622","CUST0003","JioMart","2024-12-11 20:10:00","32","30","Snacks","213","6","Decent experience overall.","3","No","No"
"ORD044623","CUST0001","JioMart","2024-12-11 20:11:29","28","42","Snacks","267","5","Product quality was average.","3","Yes","No"
"ORD044624","CUST0001","Swiggy Instamart","2024-12-11 20:11:51","26","36","Snacks","414","6","Fast delivery, great service!","4","Yes","No"
"ORD044625","CUST0001","Blinkit","2024-12-11 20:11:58","22","20","Dairy","441","5","Excellent experience!","4","No","No"
"ORD044626","CUST0001","Blinkit","2024-12-11 20:12:09","24","18","Dairy","538","3","Order was okay, nothing special.","5","No","No"
"ORD044627","CUST0016","JioMart","2024-12-11 20:13:19","30","72","Snacks","600","4","Delivery person was rude.","2","Yes","Yes"
"ORD044628","CUST0002","Swiggy Instamart","2024-12-11 20:13:38","27","15","Dairy","186","3","Very satisfied with the service.","5","No","Yes"
"ORD044629","CUST0002","Blinkit","2024-12-11 20:14:04","23","18","Dairy","321","4","Quick and reliable!","4","No","No"
"ORD044630","CUST0307","Blinkit","2024-12-11 20:15:18","28","18","Grocery","1078","7","Excellent experience!","5","No","No"
"ORD044631","CUST0017","JioMart","2024-12-11 20:15:22","37","34","Personal Care","519","5","Very late delivery, not happy.","3","No","No"
"ORD044632","CUST0002","JioMart","2024-12-11 20:16:06","19","12","Grocery","617","4","Will definitely order again!","5","No","No"
"ORD044633","CUST0014","Swiggy Instamart","2024-12-11 20:17:34","24","54","Dairy","982","7","Decent experience overall.","2","Yes","Yes"
"ORD044634","CUST0009","Swiggy Instamart","2024-12-11 20:17:56","24","14","Dairy","184","7","Good quality products.","5","No","No"
"ORD044635","CUST0001","JioMart","2024-12-11 20:18:47","32","30","Personal Care","638","3","Wrong item delivered.","1","No","Yes"
"ORD044636","CUST0016","JioMart","2024-12-11 20:18:55","32","16","Personal Care","804","4","Quick and reliable!","4","No","No"
"ORD044637","CUST0002","JioMart","2024-12-11 20:19:09","27","17","Beverages","412","7","Will definitely order again!","4","No","No"
"ORD044638","CUST0001","Swiggy Instamart","2024-12-11 20:19:33","27","23","Snacks","166","6","Cold items arrived melted.","3","No","No"
"ORD044639","CUST0003","JioMart","2024-12-11 20:20:05","27","22","Snacks","252","5","Packaging could be better.","3","No","Yes"
"ORD044640","CUST0001","Blinkit","2024-12-11 20:20:22","24","16","Grocery","612","3","Decent experience overall.","4","No","No"
"ORD044641","CUST0001","JioMart","2024-12-11 20:21:09","24","12","Dairy","404","5","Very satisfied with the service.","4","No","No"
"ORD044642","CUST0001","Swiggy Instamart","2024-12-11 20:21:34","35","27","Fruits & Vegetables","153","4","Excellent experience!","4","No","No"
"ORD044643","CUST0001","Blinkit","2024-12-11 20:21:49","30","26","Snacks","401","7","Wrong item delivered.","2","No","Yes"
"ORD044644","CUST0021","JioMart","2024-12-11 20:22:06","24","12","Snacks","470","3","Cold items arrived melted.","2","No","Yes"
"ORD044645","CUST0007","Blinkit","2024-12-11 20:22:31","26","22","Beverages","387","4","Fast delivery, great service!","4","No","No"
"ORD044646","CUST0002","Swiggy Instamart","2024-12-11 20:22:33","38","62","Personal Care","514","3","Items missing from order.","1","Yes","Yes"
"ORD044647","CUST0004","Blinkit","2024-12-11 20:23:14","28","23","Beverages","381","5","Decent experience overall.","2","No","No"
"ORD044648","CUST0013","Blinkit","2024-12-11 20:23:24","36","32","Fruits & Vegetables","388","2","Delivery was a little slow but acceptable.","3","No","No"
"ORD044649","CUST0001","JioMart","2024-12-11 20:24:09","18","10","Grocery","376","7","Delivery person was rude.","2","No","Yes"
"ORD044650","CUST0008","Blinkit","2024-12-11 20:24:23","34","30","Fruits & Vegetables","229","4","Order was okay, nothing special.","4","No","No"
"ORD044651","CUST0002","JioMart","2024-12-11 20:24:34","23","12","Beverages","420","2","Great value for money.","3","No","No"
"ORD044652","CUST0008","Swiggy Instamart","2024-12-11 20:25:00","41","64","Fruits & Vegetables","244","2","Excellent experience!","4","Yes","No"
"ORD044653","CUST0001","Swiggy Instamart","2024-12-11 20:25:14","31","27","Snacks","163","2","Decent experience overall.","3","No","No"
"ORD044654","CUST0001","JioMart","2024-12-11 20:25:26","38","35","Fruits & Vegetables","261","6","Good quality products.","5","No","No"
"ORD044655","CUST0001","JioMart","2024-12-11 20:26:07","26","20","Beverages","418","2","Great value for money.","5","No","No"
"ORD044656","CUST0001","Swiggy Instamart","2024-12-11 20:27:09","18","12","Dairy","654","5","Packaging could be better.","2","No","No"
"ORD044657","CUST0003","Swiggy Instamart","2024-12-11 20:27:19","29","41","Snacks","484","4","Product arrived damaged.","1","Yes","Yes"
"ORD044658","CUST0001","Blinkit","2024-12-11 20:28:11","36","32","Fruits & Vegetables","188","4","Fast delivery, great service!","5","No","No"
"ORD044659","CUST0375","Swiggy Instamart","2024-12-11 20:28:11","25","21","Snacks","170","6","Smooth ordering and quick delivery.","4","No","No"
"ORD044660","CUST0005","JioMart","2024-12-11 20:29:12","34","29","Personal Care","566","2","Quick and reliable!","4","No","No"
"ORD044661","CUST0001","Blinkit","2024-12-11 20:29:36","32","30","Personal Care","670","3","Great value for money.","3","No","No"
"ORD044662","CUST0009","JioMart","2024-12-11 20:29:38","29","26","Dairy","349","4","Packaging could be better.","3","No","No"
"ORD044663","CUST0003","Swiggy Instamart","2024-12-11 20:30:18","25","45","Snacks","231","5","Packaging could be better.","3","Yes","No"
"ORD044664","CUST0004","JioMart","2024-12-11 20:30:29","39","37","Personal Care","689","5","Not fresh, disappointed.","4","No","No"
"ORD044665","CUST0001","Blinkit","2024-12-11 20:30:31","33","27","Fruits & Vegetables","330","2","Delivery was a little slow but acceptable.","1","No","Yes"
"ORD044666","CUST0012","Swiggy Instamart","2024-12-11 20:30:38","23","14","Dairy","401","8","Excellent experience!","4","No","No"
"ORD044667","CUST0001","JioMart","2024-12-11 20:31:03","30","27","Snacks","150","3","Product arrived damaged.","4","No","No"
"ORD044668","CUST0152","Blinkit","2024-12-11 20:32:05","27","24","Grocery","583","6","Order was okay, nothing special.","4","No","No"
"ORD044669","CUST0001","JioMart","2024-12-11 20:32:46","22","17","Grocery","780","3","Delivery was a little slow but acceptable.","4","No","No"
"ORD044670","CUST0004","Swiggy Instamart","2024-12-11 20:33:06","35","48","Personal Care","558","2","Smooth ordering and quick delivery.","3","Yes","Yes"
"ORD044671","CUST0003","JioMart","2024-12-11 20:33:31","40","68","Fruits & Vegetables","241","5","Very satisfied with the service.","4","Yes","No"
"ORD044672","CUST0023","JioMart","2024-12-11 20:33:40","31","27","Fruits & Vegetables","117","8","Smooth ordering and quick delivery.","5","No","No"
"ORD044673","CUST0002","JioMart","2024-12-11 20:35:06","24","19","Grocery","292","4","Will definitely order again!","4","No","No"
"ORD044674","CUST0053","Swiggy Instamart","2024-12-11 20:36:59","19","14","Grocery","979","5","Will definitely order again!","5","No","No"
"ORD044675","CUST0005","Swiggy Instamart","2024-12-11 20:37:14","34","31","Personal Care","655","3","Smooth ordering and quick delivery.","4","No","No"
"ORD044676","CUST0002","Blinkit","2024-12-11 20:38:24","32","29","Snacks","863","9","Product arrived damaged.","2","No","No"
"ORD044677","CUST0083","JioMart","2024-12-11 20:38:57","24","15","Dairy","516","5","Decent experience overall.","3","No","No"
"ORD044678","CUST0005","JioMart","2024-12-11 20:39:42","24","18","Grocery","539","5","Will definitely order again!","4","No","No"
"ORD044679","CUST0006","Blinkit","2024-12-11 20:39:53","21","18","Grocery","373","4","Smooth ordering and quick delivery.","3","No","No"
"ORD044680","CUST0002","Swiggy Instamart","2024-12-11 20:40:02","17","13","Grocery","280","5","Cold items arrived melted.","3","No","No"
"ORD044681","CUST0001","Swiggy Instamart","2024-12-11 20:40:21","28","23","Snacks","602","7","Order was okay, nothing special.","4","No","No"
"ORD044682","CUST0001","Swiggy Instamart","2024-12-11 20:40:37","27","23","Beverages","310","4","Delivery was a little slow but acceptable.","2","No","No"
"ORD044683","CUST0001","Blinkit","2024-12-11 20:40:39","35","25","Fruits & Vegetables","179","4","Product quality was average.","3","No","No"
