Order ID,Customer ID,Platform,Order Date & Time,Delivery Time (Minutes),Product Category,Order Value (INR),Customer Feedback,Service Rating,Delivery Delay,Refund Requested
ORD057988,CUST7685,JioMart,28:29.5,47,Grocery,1176,"Very late delivery, not happy.",2,Yes,Yes
ORD057989,CUST7421,JioMart,00:29.5,31,Personal Care,272,Good quality products.,4,No,No
ORD057990,CUST7348,Blinkit,53:29.5,47,Beverages,127,Packaging could be better.,3,Yes,No
ORD057991,CUST8362,Blinkit,32:29.5,34,Snacks,347,Excellent experience!,5,No,No
ORD057992,CUST5273,Blinkit,25:29.5,29,Dairy,474,Good quality products.,4,No,No
ORD057993,CUST3058,Swiggy Instamart,35:29.5,23,Beverages,630,"Easy to order, loved it!",5,No,No
ORD057994,CUST1094,Swiggy Instamart,21:29.5,21,Snacks,99,Wrong item delivered.,1,No,Yes
ORD057995,CUST7159,Swiggy Instamart,24:29.5,32,Fruits & Vegetables,437,"Very late delivery, not happy.",2,No,Yes
ORD057996,CUST2976,Blinkit,05:29.5,31,Personal Care,529,"Very late delivery, not happy.",2,No,Yes
ORD057997,CUST4583,Blinkit,17:29.5,18,Personal Care,506,Excellent experience!,5,No,No
ORD057998,CUST8739,Swiggy Instamart,50:29.5,16,Fruits & Vegetables,138,Excellent experience!,5,No,No
ORD057999,CUST8029,Blinkit,10:29.5,20,Grocery,501,Wrong item delivered.,1,No,Yes
ORD058000,CUST9714,JioMart,49:29.5,30,Fruits & Vegetables,469,Good quality products.,4,No,No
ORD058001,CUST3708,Blinkit,04:29.5,15,Fruits & Vegetables,528,Quick and reliable!,5,No,No
ORD058002,CUST4130,Swiggy Instamart,33:29.5,24,Grocery,598,"Fast delivery, great service!",5,No,No
ORD058003,CUST8416,Blinkit,38:29.5,29,Personal Care,1031,"Easy to order, loved it!",5,No,No
ORD058004,CUST7157,JioMart,04:29.5,12,Personal Care,1913,Very satisfied with the service.,5,No,No
ORD058005,CUST2399,Swiggy Instamart,37:29.5,32,Grocery,1273,"Not fresh, disappointed.",2,No,Yes
ORD058006,CUST3144,Blinkit,09:29.5,34,Snacks,396,Items missing from order.,2,No,Yes
ORD058007,CUST6196,Blinkit,10:29.5,25,Beverages,100,Very satisfied with the service.,5,No,No
ORD058008,CUST4347,Blinkit,22:29.5,19,Beverages,675,Items missing from order.,2,No,Yes
ORD058009,CUST1486,Blinkit,58:29.5,31,Personal Care,503,Items missing from order.,2,No,Yes
ORD058010,CUST9922,JioMart,11:29.5,29,Beverages,301,Very satisfied with the service.,5,No,No
ORD058011,CUST9066,Blinkit,22:29.5,29,Beverages,378,Very satisfied with the service.,5,No,No
ORD058012,CUST9483,Blinkit,11:29.5,45,Grocery,1441,Items missing from order.,2,Yes,Yes
ORD058013,CUST9089,Swiggy Instamart,35:29.5,23,Personal Care,1190,Excellent experience!,5,No,No
ORD058014,CUST1476,JioMart,34:29.5,25,Snacks,156,"Horrible experience, never ordering again.",1,No,Yes
ORD058015,CUST2146,Swiggy Instamart,49:29.5,25,Snacks,234,Items missing from order.,2,No,Yes
ORD058016,CUST3896,JioMart,51:29.5,20,Personal Care,1713,Wrong item delivered.,1,No,Yes
ORD058017,CUST9196,Blinkit,18:29.5,17,Beverages,742,Wrong item delivered.,1,No,Yes
ORD058018,CUST2256,JioMart,18:29.5,31,Grocery,289,"Very late delivery, not happy.",2,No,Yes
ORD058019,CUST3886,Swiggy Instamart,37:29.5,31,Fruits & Vegetables,217,Quick and reliable!,5,No,No
ORD058020,CUST2350,Blinkit,04:29.5,30,Grocery,1025,"Fast delivery, great service!",5,No,No
ORD058021,CUST3643,Swiggy Instamart,12:29.5,7,Personal Care,1501,"Not fresh, disappointed.",2,No,Yes
ORD058022,CUST7649,Swiggy Instamart,30:29.5,34,Personal Care,216,"Fast delivery, great service!",5,No,No
ORD058023,CUST4559,JioMart,33:29.5,40,Beverages,761,Delivery person was rude.,2,No,Yes
ORD058024,CUST6178,Blinkit,55:29.5,41,Grocery,669,Items missing from order.,2,Yes,Yes
ORD058025,CUST2829,Swiggy Instamart,39:29.5,21,Fruits & Vegetables,212,Excellent experience!,5,No,No
ORD058026,CUST6985,Swiggy Instamart,39:29.5,26,Grocery,1076,Quick and reliable!,5,No,No
ORD058027,CUST8116,JioMart,51:29.5,20,Grocery,723,"Easy to order, loved it!",5,No,No
ORD058028,CUST8835,Swiggy Instamart,52:29.5,11,Fruits & Vegetables,164,Very satisfied with the service.,5,No,No
ORD058029,CUST2228,Blinkit,31:29.5,32,Grocery,1251,"Not fresh, disappointed.",2,No,Yes
ORD058030,CUST1550,Blinkit,33:29.5,40,Beverages,453,Packaging could be better.,3,No,No
ORD058031,CUST3834,JioMart,43:29.5,43,Grocery,1456,Excellent experience!,5,Yes,No
ORD058032,CUST7369,Swiggy Instamart,06:29.5,35,Dairy,331,Delivery person was rude.,2,No,Yes
ORD058033,CUST3807,JioMart,15:29.5,38,Personal Care,1456,Packaging could be better.,3,No,No
ORD058034,CUST3792,JioMart,32:29.5,43,Dairy,126,"Horrible experience, never ordering again.",1,Yes,Yes
ORD058035,CUST6318,Swiggy Instamart,25:29.5,33,Snacks,294,Delivery person was rude.,2,No,Yes
ORD058036,CUST2673,Blinkit,38:29.5,28,Grocery,845,"Fast delivery, great service!",5,No,No
ORD058037,CUST4273,JioMart,40:29.5,20,Fruits & Vegetables,229,"Not fresh, disappointed.",2,No,Yes
ORD058038,CUST4145,Blinkit,06:29.5,26,Beverages,798,Quick and reliable!,5,No,No
ORD058039,CUST6192,Blinkit,41:29.5,38,Personal Care,1940,Quick and reliable!,5,No,No
ORD058040,CUST7869,Swiggy Instamart,36:29.5,33,Fruits & Vegetables,61,Delivery person was rude.,2,No,Yes
ORD058041,CUST3138,Swiggy Instamart,16:29.5,43,Beverages,493,"Very late delivery, not happy.",2,Yes,Yes
ORD058042,CUST9314,Blinkit,02:29.5,24,Beverages,374,Very satisfied with the service.,5,No,No
ORD058043,CUST5720,Blinkit,59:29.5,13,Dairy,612,"Fast delivery, great service!",5,No,No
ORD058044,CUST5761,Blinkit,04:29.5,35,Dairy,548,"Easy to order, loved it!",5,No,No
ORD058045,CUST4765,JioMart,57:29.5,42,Personal Care,1961,Items missing from order.,2,Yes,Yes
ORD058046,CUST8983,Blinkit,27:29.5,41,Personal Care,1964,"Horrible experience, never ordering again.",1,Yes,Yes
ORD058047,CUST4002,JioMart,04:29.5,45,Beverages,560,"Easy to order, loved it!",5,Yes,No
ORD058048,CUST9865,Swiggy Instamart,14:29.5,38,Dairy,171,Delivery person was rude.,2,No,Yes
ORD058049,CUST4008,Swiggy Instamart,13:29.5,19,Grocery,1085,"Easy to order, loved it!",5,No,No
ORD058050,CUST9192,Blinkit,22:29.5,23,Snacks,426,"Very late delivery, not happy.",2,No,Yes
ORD058051,CUST5163,Swiggy Instamart,26:29.5,12,Grocery,327,Packaging could be better.,3,No,No
ORD058052,CUST1459,Blinkit,14:29.5,38,Beverages,448,Good quality products.,4,No,No
ORD058053,CUST2627,JioMart,34:29.5,18,Grocery,647,"Fast delivery, great service!",5,No,No
ORD058054,CUST3748,Blinkit,55:29.5,23,Beverages,113,"Easy to order, loved it!",5,No,No
ORD058055,CUST6813,Swiggy Instamart,02:29.5,16,Beverages,882,Delivery person was rude.,2,No,Yes
ORD058056,CUST3173,Blinkit,32:29.5,19,Grocery,1019,Quick and reliable!,5,No,No
ORD058057,CUST1956,Swiggy Instamart,06:29.5,30,Grocery,675,Wrong item delivered.,1,No,Yes
ORD058058,CUST1706,JioMart,26:29.5,34,Grocery,1452,"Horrible experience, never ordering again.",1,No,Yes
ORD058059,CUST5347,Swiggy Instamart,42:29.5,26,Snacks,209,Items missing from order.,2,No,Yes
ORD058060,CUST5023,Swiggy Instamart,54:29.5,30,Snacks,279,Good quality products.,4,No,No
ORD058061,CUST4050,Swiggy Instamart,51:29.5,35,Fruits & Vegetables,699,Items missing from order.,2,No,Yes
ORD058062,CUST1762,Swiggy Instamart,00:29.5,36,Grocery,219,Good quality products.,4,No,No
ORD058063,CUST2139,Swiggy Instamart,39:29.5,45,Beverages,696,"Horrible experience, never ordering again.",1,Yes,Yes
ORD058064,CUST9861,Swiggy Instamart,15:29.5,30,Beverages,475,"Easy to order, loved it!",5,No,No
ORD058065,CUST3566,Blinkit,21:29.5,28,Dairy,604,Wrong item delivered.,1,No,Yes
ORD058066,CUST9197,JioMart,24:29.5,17,Dairy,102,Packaging could be better.,3,No,No
ORD058067,CUST2928,Blinkit,11:29.5,35,Dairy,223,Good quality products.,4,No,No
ORD058068,CUST3514,JioMart,27:29.5,15,Dairy,779,"Fast delivery, great service!",5,No,No
ORD058069,CUST5778,Blinkit,32:29.5,47,Fruits & Vegetables,533,Delivery person was rude.,2,Yes,Yes
ORD058070,CUST8888,JioMart,20:29.5,48,Snacks,89,"Not fresh, disappointed.",2,Yes,Yes
ORD058071,CUST7509,JioMart,03:29.5,16,Grocery,652,Wrong item delivered.,1,No,Yes
ORD058072,CUST7863,Blinkit,21:29.5,26,Personal Care,1243,Excellent experience!,5,No,No
ORD058073,CUST8062,Blinkit,56:29.5,28,Grocery,1160,"Fast delivery, great service!",5,No,No
ORD058074,CUST8642,JioMart,32:29.5,23,Grocery,441,"Easy to order, loved it!",5,No,No
ORD058075,CUST9406,Swiggy Instamart,27:29.5,36,Beverages,854,Good quality products.,4,No,No
ORD058076,CUST4378,JioMart,26:29.5,10,Fruits & Vegetables,189,Items missing from order.,2,No,Yes
ORD058077,CUST1426,Swiggy Instamart,33:29.5,21,Fruits & Vegetables,471,"Fast delivery, great service!",5,No,No
ORD058078,CUST4157,JioMart,46:29.5,10,Beverages,864,Good quality products.,4,No,No
ORD058079,CUST2597,Swiggy Instamart,11:29.5,45,Beverages,538,"Easy to order, loved it!",5,Yes,No
ORD058080,CUST9031,Blinkit,09:29.5,37,Dairy,178,"Horrible experience, never ordering again.",1,No,Yes
ORD058081,CUST3776,Blinkit,35:29.5,26,Grocery,559,Delivery person was rude.,2,No,Yes
ORD058082,CUST5366,Swiggy Instamart,08:29.5,17,Dairy,598,"Not fresh, disappointed.",2,No,Yes
ORD058083,CUST1822,Swiggy Instamart,10:29.5,42,Snacks,394,Delivery person was rude.,2,Yes,Yes
ORD058084,CUST4539,Swiggy Instamart,11:29.5,27,Beverages,472,"Horrible experience, never ordering again.",1,No,Yes
ORD058085,CUST8791,Swiggy Instamart,41:29.5,34,Grocery,1038,Delivery person was rude.,2,No,Yes
ORD058086,CUST6739,Blinkit,48:29.5,29,Snacks,500,Delivery person was rude.,2,No,Yes
ORD058087,CUST2316,JioMart,33:29.5,30,Fruits & Vegetables,694,Items missing from order.,2,No,Yes
ORD058088,CUST4491,Blinkit,04:29.5,27,Snacks,85,Good quality products.,4,No,No
ORD058089,CUST8976,JioMart,16:29.5,40,Personal Care,1025,Very satisfied with the service.,5,No,No
ORD058090,CUST7813,Blinkit,10:29.5,34,Dairy,144,Delivery person was rude.,2,No,Yes
ORD058091,CUST9766,Swiggy Instamart,55:29.5,28,Snacks,55,Very satisfied with the service.,5,No,No
ORD058092,CUST5224,Blinkit,26:29.5,10,Fruits & Vegetables,417,"Not fresh, disappointed.",2,No,Yes
ORD058093,CUST9690,Blinkit,37:29.5,34,Fruits & Vegetables,100,Good quality products.,4,No,No
ORD058094,CUST2840,Swiggy Instamart,15:29.5,35,Dairy,763,Very satisfied with the service.,5,No,No
ORD058095,CUST5965,Swiggy Instamart,50:29.5,41,Snacks,412,Delivery person was rude.,2,Yes,Yes
ORD058096,CUST2666,Blinkit,30:29.5,27,Beverages,949,"Easy to order, loved it!",5,No,No
ORD058097,CUST7238,Blinkit,53:29.5,58,Snacks,383,Packaging could be better.,3,Yes,No
ORD058098,CUST9104,JioMart,49:29.5,13,Dairy,601,Wrong item delivered.,1,No,Yes
ORD058099,CUST2632,JioMart,20:29.5,11,Beverages,820,Packaging could be better.,3,No,No
ORD058100,CUST5760,Blinkit,45:29.5,42,Grocery,941,Quick and reliable!,5,Yes,No
ORD058101,CUST6346,JioMart,25:29.5,39,Snacks,441,Delivery person was rude.,2,No,Yes
ORD058102,CUST2118,Swiggy Instamart,12:29.5,18,Snacks,300,"Fast delivery, great service!",5,No,No
ORD058103,CUST3512,Blinkit,48:29.5,30,Personal Care,302,"Very late delivery, not happy.",2,No,Yes
ORD058104,CUST1046,Blinkit,20:29.5,17,Personal Care,859,"Horrible experience, never ordering again.",1,No,Yes
ORD058105,CUST9335,JioMart,56:29.5,19,Fruits & Vegetables,135,Quick and reliable!,5,No,No
ORD058106,CUST5453,Blinkit,42:29.5,14,Personal Care,767,"Not fresh, disappointed.",2,No,Yes
ORD058107,CUST7988,Blinkit,28:29.5,15,Fruits & Vegetables,639,"Very late delivery, not happy.",2,No,Yes
ORD058108,CUST6738,Swiggy Instamart,49:29.5,28,Grocery,869,Good quality products.,4,No,No
ORD058109,CUST5091,Blinkit,24:29.5,47,Snacks,349,"Very late delivery, not happy.",2,Yes,Yes
ORD058110,CUST9402,JioMart,36:29.5,29,Personal Care,434,"Horrible experience, never ordering again.",1,No,Yes
ORD058111,CUST6504,Swiggy Instamart,42:29.5,35,Personal Care,1862,Wrong item delivered.,1,No,Yes
ORD058112,CUST2493,JioMart,09:29.5,25,Fruits & Vegetables,241,"Horrible experience, never ordering again.",1,No,Yes
ORD058113,CUST5298,Blinkit,38:29.5,45,Fruits & Vegetables,413,Excellent experience!,5,Yes,No
ORD058114,CUST1642,JioMart,54:29.5,25,Grocery,907,"Not fresh, disappointed.",2,No,Yes
ORD058115,CUST7114,JioMart,37:29.5,21,Snacks,412,Good quality products.,4,No,No
ORD058116,CUST7605,Swiggy Instamart,41:29.5,46,Fruits & Vegetables,612,Good quality products.,4,Yes,No
ORD058117,CUST9840,Blinkit,56:29.5,26,Dairy,549,"Fast delivery, great service!",5,No,No
ORD058118,CUST5751,Swiggy Instamart,02:29.5,33,Personal Care,122,Very satisfied with the service.,5,No,No
ORD058119,CUST6685,Blinkit,26:29.5,47,Personal Care,1438,Packaging could be better.,3,Yes,No
ORD058120,CUST4507,Swiggy Instamart,12:29.5,15,Dairy,441,"Horrible experience, never ordering again.",1,No,Yes
ORD058121,CUST5131,Blinkit,25:29.5,31,Fruits & Vegetables,578,Delivery person was rude.,2,No,Yes
ORD058122,CUST1893,Swiggy Instamart,01:29.5,40,Fruits & Vegetables,256,"Horrible experience, never ordering again.",1,No,Yes
ORD058123,CUST2625,Blinkit,48:29.5,26,Dairy,197,Good quality products.,4,No,No
ORD058124,CUST1770,Swiggy Instamart,28:29.5,20,Snacks,305,Very satisfied with the service.,5,No,No
ORD058125,CUST8566,JioMart,07:29.5,40,Personal Care,523,Excellent experience!,5,No,No
ORD058126,CUST6956,Swiggy Instamart,03:29.5,35,Personal Care,1855,"Not fresh, disappointed.",2,No,Yes
ORD058127,CUST3860,JioMart,33:29.5,24,Fruits & Vegetables,219,"Easy to order, loved it!",5,No,No
ORD058128,CUST9991,Swiggy Instamart,24:29.5,41,Personal Care,901,Wrong item delivered.,1,Yes,Yes
ORD058129,CUST8418,JioMart,24:29.5,13,Beverages,589,Packaging could be better.,3,No,No
ORD058130,CUST8763,Blinkit,02:29.5,28,Fruits & Vegetables,566,Quick and reliable!,5,No,No
ORD058131,CUST3696,JioMart,00:29.5,25,Personal Care,1718,Wrong item delivered.,1,No,Yes
ORD058132,CUST3280,Blinkit,31:29.5,20,Snacks,75,Quick and reliable!,5,No,No
ORD058133,CUST6565,JioMart,54:29.5,39,Beverages,794,Very satisfied with the service.,5,No,No
ORD058134,CUST8743,Blinkit,53:29.5,46,Dairy,358,Excellent experience!,5,Yes,No
ORD058135,CUST6257,JioMart,37:29.5,34,Dairy,620,Packaging could be better.,3,No,No
ORD058136,CUST1775,Swiggy Instamart,39:29.5,32,Beverages,924,Quick and reliable!,5,No,No
ORD058137,CUST3109,Blinkit,20:29.5,31,Personal Care,1183,Very satisfied with the service.,5,No,No
ORD058138,CUST3862,Blinkit,32:29.5,24,Beverages,559,"Very late delivery, not happy.",2,No,Yes
ORD058139,CUST6510,JioMart,11:29.5,14,Dairy,371,Very satisfied with the service.,5,No,No
ORD058140,CUST5071,Swiggy Instamart,31:29.5,22,Personal Care,1378,Very satisfied with the service.,5,No,No
ORD058141,CUST2927,Blinkit,50:29.5,21,Dairy,100,"Horrible experience, never ordering again.",1,No,Yes
ORD058142,CUST3564,Blinkit,41:29.5,16,Dairy,413,Delivery person was rude.,2,No,Yes
ORD058143,CUST4025,Swiggy Instamart,04:29.5,41,Snacks,239,"Very late delivery, not happy.",2,Yes,Yes
ORD058144,CUST8780,Swiggy Instamart,44:29.5,25,Dairy,461,Items missing from order.,2,No,Yes
ORD058145,CUST3764,Swiggy Instamart,37:29.5,36,Grocery,1163,Quick and reliable!,5,No,No
ORD058146,CUST7108,Blinkit,12:29.5,30,Fruits & Vegetables,306,Quick and reliable!,5,No,No
ORD058147,CUST5408,JioMart,21:29.5,18,Beverages,674,"Not fresh, disappointed.",2,No,Yes
ORD058148,CUST5676,JioMart,43:29.5,47,Grocery,214,"Fast delivery, great service!",5,Yes,No
ORD058149,CUST6992,Blinkit,09:29.5,37,Dairy,263,Items missing from order.,2,No,Yes
ORD058150,CUST6158,Blinkit,26:29.5,30,Snacks,489,Quick and reliable!,5,No,No
ORD058151,CUST1194,Blinkit,09:29.5,39,Snacks,186,Very satisfied with the service.,5,No,No
ORD058152,CUST5051,Blinkit,09:29.5,44,Beverages,907,"Very late delivery, not happy.",2,Yes,Yes
ORD058153,CUST1218,Swiggy Instamart,58:29.5,22,Personal Care,1532,Packaging could be better.,3,No,No
ORD058154,CUST8420,Blinkit,47:29.5,17,Dairy,493,"Fast delivery, great service!",5,No,No
ORD058155,CUST6196,Blinkit,51:29.5,31,Beverages,909,Very satisfied with the service.,5,No,No
ORD058156,CUST9943,Blinkit,44:29.5,23,Fruits & Vegetables,606,Excellent experience!,5,No,No
ORD058157,CUST3171,Swiggy Instamart,19:29.5,43,Grocery,379,Good quality products.,4,Yes,No
ORD058158,CUST6411,Swiggy Instamart,51:29.5,37,Grocery,1353,Packaging could be better.,3,No,No
ORD058159,CUST5118,Swiggy Instamart,58:29.5,25,Grocery,1135,"Very late delivery, not happy.",2,No,Yes
ORD058160,CUST8011,Blinkit,49:29.5,37,Dairy,307,Packaging could be better.,3,No,No
ORD058161,CUST8690,Swiggy Instamart,06:29.5,12,Grocery,221,"Fast delivery, great service!",5,No,No
ORD058162,CUST8214,Blinkit,40:29.5,33,Fruits & Vegetables,207,"Fast delivery, great service!",5,No,No
ORD058163,CUST3433,Blinkit,03:29.5,32,Personal Care,112,Wrong item delivered.,1,No,Yes
ORD058164,CUST4894,JioMart,21:29.5,16,Fruits & Vegetables,473,"Not fresh, disappointed.",2,No,Yes
ORD058165,CUST7146,Swiggy Instamart,02:29.5,19,Snacks,119,Very satisfied with the service.,5,No,No
ORD058166,CUST8237,JioMart,03:29.5,32,Beverages,526,Good quality products.,4,No,No
ORD058167,CUST8945,JioMart,53:29.5,20,Grocery,1106,"Very late delivery, not happy.",2,No,Yes
ORD058168,CUST9522,Swiggy Instamart,22:29.5,30,Personal Care,920,Very satisfied with the service.,5,No,No
ORD058169,CUST4133,Swiggy Instamart,26:29.5,34,Grocery,730,"Easy to order, loved it!",5,No,No
ORD058170,CUST1179,JioMart,02:29.5,43,Grocery,779,"Not fresh, disappointed.",2,Yes,Yes
ORD058171,CUST8271,Blinkit,48:29.5,45,Fruits & Vegetables,303,Quick and reliable!,5,Yes,No
ORD058172,CUST6232,JioMart,10:29.5,37,Dairy,384,Good quality products.,4,No,No
ORD058173,CUST2318,Swiggy Instamart,47:29.5,23,Snacks,381,Very satisfied with the service.,5,No,No
ORD058174,CUST7670,Blinkit,47:29.5,24,Beverages,688,Very satisfied with the service.,5,No,No
ORD058175,CUST4302,JioMart,54:29.5,37,Fruits & Vegetables,480,Delivery person was rude.,2,No,Yes
ORD058176,CUST9904,JioMart,25:29.5,12,Dairy,274,Excellent experience!,5,No,No
ORD058177,CUST1073,JioMart,33:29.5,29,Dairy,645,"Fast delivery, great service!",5,No,No
ORD058178,CUST7564,Swiggy Instamart,36:29.5,43,Dairy,395,Items missing from order.,2,Yes,Yes
ORD058179,CUST7983,JioMart,34:29.5,13,Fruits & Vegetables,377,"Horrible experience, never ordering again.",1,No,Yes
ORD058180,CUST3965,Swiggy Instamart,59:29.5,35,Fruits & Vegetables,402,Excellent experience!,5,No,No
ORD058181,CUST7624,Blinkit,49:29.5,25,Dairy,357,Very satisfied with the service.,5,No,No
ORD058182,CUST8910,Blinkit,44:29.5,26,Grocery,1404,Packaging could be better.,3,No,No
ORD058183,CUST5897,JioMart,03:29.5,16,Personal Care,170,Good quality products.,4,No,No
ORD058184,CUST1213,Swiggy Instamart,44:29.5,30,Snacks,231,Good quality products.,4,No,No
ORD058185,CUST1630,JioMart,12:29.5,16,Fruits & Vegetables,560,"Very late delivery, not happy.",2,No,Yes
ORD058186,CUST8520,Blinkit,21:29.5,24,Fruits & Vegetables,671,"Very late delivery, not happy.",2,No,Yes
ORD058187,CUST4418,Swiggy Instamart,07:29.5,22,Beverages,235,Packaging could be better.,3,No,No
ORD058188,CUST8647,Blinkit,09:29.5,22,Dairy,355,Delivery person was rude.,2,No,Yes
ORD058189,CUST3231,Blinkit,57:29.5,20,Grocery,825,Delivery person was rude.,2,No,Yes
ORD058190,CUST3782,Swiggy Instamart,37:29.5,13,Grocery,289,Items missing from order.,2,No,Yes
ORD058191,CUST2824,Swiggy Instamart,58:29.5,22,Dairy,389,Items missing from order.,2,No,Yes
ORD058192,CUST9184,Swiggy Instamart,54:29.5,15,Fruits & Vegetables,191,Packaging could be better.,3,No,No
ORD058193,CUST7392,JioMart,57:29.5,20,Grocery,913,"Horrible experience, never ordering again.",1,No,Yes
ORD058194,CUST5492,JioMart,49:29.5,33,Snacks,170,Very satisfied with the service.,5,No,No
ORD058195,CUST9729,Swiggy Instamart,11:29.5,20,Dairy,344,Items missing from order.,2,No,Yes
ORD058196,CUST1246,Swiggy Instamart,57:29.5,26,Snacks,141,Good quality products.,4,No,No
ORD058197,CUST4563,JioMart,45:29.5,36,Dairy,585,Packaging could be better.,3,No,No
ORD058198,CUST7553,Swiggy Instamart,25:29.5,34,Snacks,53,"Not fresh, disappointed.",2,No,Yes
ORD058199,CUST2129,Blinkit,24:29.5,23,Personal Care,846,Wrong item delivered.,1,No,Yes
ORD058200,CUST5681,Swiggy Instamart,11:29.5,30,Grocery,661,"Fast delivery, great service!",5,No,No
ORD058201,CUST6830,JioMart,22:29.5,8,Dairy,527,Delivery person was rude.,2,No,Yes
ORD058202,CUST5975,Swiggy Instamart,32:29.5,15,Beverages,236,Quick and reliable!,5,No,No
ORD058203,CUST5109,Swiggy Instamart,58:29.5,35,Fruits & Vegetables,675,Wrong item delivered.,1,No,Yes
ORD058204,CUST1415,Blinkit,02:29.5,35,Personal Care,305,Items missing from order.,2,No,Yes
ORD058205,CUST3986,Swiggy Instamart,22:29.5,25,Personal Care,1139,"Very late delivery, not happy.",2,No,Yes
ORD058206,CUST2308,JioMart,28:29.5,33,Dairy,163,Packaging could be better.,3,No,No
ORD058207,CUST6932,JioMart,33:29.5,28,Grocery,883,Excellent experience!,5,No,No
ORD058208,CUST7264,Blinkit,32:29.5,21,Grocery,258,Quick and reliable!,5,No,No
ORD058209,CUST6453,Blinkit,19:29.5,38,Personal Care,400,"Fast delivery, great service!",5,No,No
ORD058210,CUST1316,JioMart,10:29.5,41,Beverages,850,Good quality products.,4,Yes,No
ORD058211,CUST6323,Swiggy Instamart,53:29.5,26,Personal Care,1253,Delivery person was rude.,2,No,Yes
ORD058212,CUST9562,JioMart,47:29.5,32,Fruits & Vegetables,225,Items missing from order.,2,No,Yes
ORD058213,CUST5600,Blinkit,39:29.5,18,Beverages,541,Very satisfied with the service.,5,No,No
